transaction_id,account_ref,merchant_name,mcc_category,amount,transaction_date,transaction_time,channel,status
TXN9011402,ACC-100313,Payroll Deposit,Dining,2380.36,06-10-2024,03:59:12,ATM,Approved
TXN9010957,ACC-100183,Costco,Retail,372.27,13-09-2024,20:35:18,Online,Approved
TXN9005529,ACC-100434,Netflix,Entertainment,50.56,2025-03-05,05:10:56,   Online   ,Approved
TXN9014692,acc-100825,Uber,Dining,494.08,12/24/2025,21:17:12,POS,Approved
TXN9003334,ACC921742,Starbucks,Utilities,2402.34,2025-02-19,09:06:44,POS,Approved
TXN9012278,ACC100145,Whole Foods,Groceries,135.05,15/05/2025,22:49:45,Mobile,Approved
TXN9014792,ACC101189,Netflix,Entertainment,1756.12,20250204,09:32:52,POS,Approved
TXN9004501,ACC944766,Home Depot,Fuel,1980.65,"Apr 29, 2026",18:11:47,POS,Approved
TXN9011125,ACC100101,Uber,dining,2109.81,17-08-2024,22:10:30,Mobile,Approved
TXN9010613,ACC-101122,Walmart,Groceries,968.64,23-05-2026,14:08:38,ATM,Approved
TXN9015447,ACC100731,Costco,Utilities,1772.68,"Feb 20, 2026",10:21:04,POS,Approved
TXN9010663,ACC-101038,Shell Gas,Fuel,1089.93,02/10/2025,16:25:40,POS,Reversed
TXN9001651,ACC100456,Whole Foods,Utilities,1676.06,04-07-2026,04:29:07,Online,Approved
TXN9003074,ACC100892,Walmart,Cash,1709.53,26/12/2024,09:53:39,n/a,Pending
TXN9004395,ACC-100075,Netflix,cASH,2062.7,20241204,NULL,POS,approved
TXN9012834,ACC100947,Best Buy,Entertainment,1283.35,26-08-2024,23:21:14,Online,Pending
TXN9002371,acc101009,Target,Utilities,2230.02,"Oct 16, 2024",09:39:02,POS,Approved
TXN9012617,ACC-100327,Whole Foods,Cash,1289.34,"Apr 07, 2025",07:22:50,ATM,Approved
TXN9006882,ACC100691,Target,Retail,528.96,06/11/2025,UNKNOWN,Online,Approved
TXN9012288,ACC100883,Wire Transfer,Cash,460.59,01/11/2026,03:26:37,Online,Approved
TXN9014271,ACC-928594,Netflix,Cash,344.73,08/26/2025,01:24:13,ATM,Approved
TXN9000253,ACC-100669,Delta Airlines,Cash,2232.98,2026-03-28,20:22:30,POS,Approved
TXN9014429,ACC100759,Netflix,Utilities,2333.98,2026-04-03,14:44:39,ATM,Approved
TXN9001946,ACC-100902,Amazon,Transfer,130.65 usd,2025-08-12,10:41:24,Online,Approved
TXN9004844,ACC-101049,Uber,Transfer,2005.62,01-10-2024,23:27:15,Mobile,Approved
TXN9014182,ACC100479,Amazon,Groceries,911.42,"Mar 30, 2025",08:54:53,POS,Approved
TXN9000094,acc900286,Whole Foods,Cash,1909.18,10/11/2025,14:01:01,POS,Declined
TXN9011494,ACC100762,Amazon,Entertainment,882.76,20260602,03:00:55,Online,Approved
TXN9000379,ACC100718,Apple Store,Groceries,1601.82,"May 11, 2026",19:01:07,UNKNOWN,Approved
TXN9011700,ACC100670,Starbucks,Travel,504.63,2026-03-03,06:08:38,Mobile,Approved
TXN9012389,ACC101101,Costco,Transfer,707.95,20/08/2024,23:56:41,ATM,Approved
TXN9003361,ACC-101130,Walmart,Transfer,1534.37,20250424,04:46:49,Online,Approved
TXN9010628,ACC100079,Uber,Retail,1623.18,"Oct 03, 2025",20:14:57,POS,Approved
TXN9009374,acc100801,Uber,Cash,370.13,20250722,09:40:50,ATM,Approved
TXN9002720,ACC100683,Uber,Dining,1011.91,"Mar 12, 2026",15:32:36,Mobile,   Approved   
TXN9012417,acc100114,Uber,Entertainment,1688.38,"Nov 05, 2025",14:12:47,ATM,Approved
TXN9006136,ACC101283,Wire Transfer,Dining,400.19,03/22/2025,06:50:22,   ATM   ,Approved
TXN9009499,ACC100748,Amazon,Travel,880.43,12/23/2025,23:17:31,POS,Approved
TXN9010375,ACC101067,Whole Foods,Cash,2206.7,16/06/2026,01:58:41,POS,Approved
TXN9010746,ACC-100355,Walmart,fuel,596.39,27/08/2024,16:02:53,ATM,Approved
TXN9001616,acc100040,CVS Pharmacy,TRAVEL,987.91,20250512,04:20:17,Mobile,APPROVED
TXN9004940,ACC-100851,Whole Foods,Cash,2393.59,15/02/2025,08:56:12,ATM,Approved
TXN9009729,ACC101091,Payroll Deposit,Retail,2139.18,01/07/2025,17:36:18,POS,Approved
TXN9014605,ACC-910382,Netflix,Cash,570.85,30-06-2026,04:03:38,Mobile,Approved
TXN9002499,ACC100328,Apple Store,ENTERTAINMENT,1593.14,05/05/2026,05:29:35,POS,Approved
TXN9003697,ACC-967653,Best Buy,cASH,2038.2,"Jun 29, 2025",14:05:57,Mobile,Declined
TXN9002373,ACC-100074,Amazon,Utilities,272.97,29-05-2025,01:59:33,atm,Approved
TXN9010103,ACC-100589,  Netflix   ,Retail,521.56,11/04/2025,02:53:28,POS,Approved
TXN9001351,ACC100037,Whole Foods,Groceries,1113.5,06/30/2026,13:20:04,Online,Declined
TXN9011503,ACC100545,Wire Transfer,Cash,1594.3,08/11/2024,05:53:23,ATM,Approved
TXN9008834,ACC100813,Costco,Entertainment,1271.08,11/08/2024,15:56:50,ATM,Pending
TXN9006649,acc-100367,Starbucks,Dining,1811.15,12/28/2025,06:27:41,online,Approved
TXN9013125,ACC100920,Delta Airlines,Groceries,2133.07,unknown,00:42:38,Online,Approved
TXN9006403,ACC100426,Wire Transfer,travel,1321.66,16-07-2026,19:03:49,POS,Approved
TXN9005717,ACC-100817,Netflix,Cash,2154.02,21/06/2025,14:29:24,Mobile,Approved
TXN9003765,ACC-101285,Target,Travel,793.7,01/27/2025,N/A,ATM,Approved
TXN9008653,ACC-100706,Netflix,Entertainment,1257.05,15/12/2025,12:41:19,ATM,Approved
TXN9004937,ACC-100470,Whole Foods,Travel,1890.9,05/26/2025,05:09:09,POS,Approved
TXN9007499,ACC-100127,Amazon,Cash,1951.38,2024-09-25,UNKNOWN,Mobile,Approved
TXN9004701,ACC-100279,Starbucks,Groceries,1608.79,07/28/2026,03:29:13,   POS   ,Approved
TXN9012845,ACC100452,Starbucks,Transfer,1367.98 usd,20240926,09:14:37,Online,Declined
TXN9001613,ACC100114,ATM Withdrawal,null,376.49,2025-03-19,17:29:03,Online,Approved
TXN9002544,ACC-100980,Costco,Groceries,912.49,07/28/2026,18:28:10,POS,Approved
TXN9013642,ACC-100315,Payroll Deposit,Cash,687.95,01/07/2025,09:40:29,Mobile,Approved
TXN9014170,ACC-100722,ATM Withdrawal,Fuel,367.21,"Jan 23, 2025",04:40:30,ATM,Approved
TXN9004813,ACC-100506,Delta Airlines,Retail,1453.81,25-02-2026,08:46:51,POS,Approved
TXN9010656,ACC101076,Amazon,Cash,528.24,20241018,07:47:07,Mobile,Approved
TXN9004899,ACC-100361,Walmart,Travel,859.86,29/07/2025,05:59:02,Mobile,Approved
TXN9007935,acc100877,Best Buy,Cash,2151.93,27-05-2026,08:29:34,ATM,Approved
TXN9001979,ACC-100576,Target,Groceries,1949.54,15/01/2026,20:43:27,Mobile,Declined
TXN9009588,ACC100152,Payroll Deposit,Dining,2072.17,20241226,17:20:35,ATM,approved
TXN9008161,ACC100558,Amazon,Cash,168.07,11/08/2025,17:55:48,Online,Approved
TXN9005633,ACC-101198,Walmart,Entertainment,504.44,"Aug 20, 2024",20:06:17,ATM,Approved
txn9011479,ACC-100453,Starbucks,N/A,1217.08,24/07/2026,-,ATM,Declined
TXN9001612,ACC100489,  Payroll Deposit   ,Fuel,1733.19,05/21/2025,12:32:18,  Online   ,Approved
TXN9015010,ACC100560,Uber,Groceries,1502.55,20241022,05:50:19,POS,Pending
TXN9014048,ACC944304,ATM Withdrawal,NULL,24.65,"Apr 16, 2025",06:01:07,Mobile,Approved
TXN9002832,ACC100187,Home Depot,Utilities,2208.83,2025-07-24,23:01:36,POS,Approved
TXN9000149,ACC-100765,Home Depot,Groceries,1746.44,"Jun 24, 2026",00:11:03,ATM,Approved
txn9014229,acc-100698,Shell Gas,Fuel,52.58,03-08-2026,N/A,pos,Approved
TXN9002634,ACC101015,Home Depot,Groceries,1887.92,17/04/2025,09:28:21,Online,Approved
TXN9012898,ACC-101128,Best Buy,,1540.53,05/08/2025,13:58:20,Mobile,Approved
TXN9003820,ACC100561,Wire Transfer,Travel,726.75,20260526,17:10:42,Online,Approved
TXN9007695,ACC100705,Walmart,Retail,2280.13,20260115,12:54:48,  Online   ,Approved
TXN9001605,ACC-100498,Shell Gas,Entertainment,1859.43,09/03/2024,20:05:17,atm,Approved
TXN9011605,acc-100097,Amazon,Utilities,1506.0,03/08/2025,-,ATM,Approved
TXN9009964,ACC100812,whole foods,entertainment,468.07,2025-10-26,05:22:57,POS,Approved
TXN9010691,acc-100354,Payroll Deposit,Retail,-144.37,15/12/2024,NULL,ATM,Approved
TXN9013436,ACC101091,Whole Foods,Cash,2074.88,20250812,21:40:18,Online,Approved
TXN9001963,ACC101276,ATM Withdrawal,Entertainment,2024.14,05/03/2026,03:06:14,Online,Approved
TXN9013672,ACC-100806,Whole Foods,Groceries,1167.53,16/08/2025,23:21:55,ATM,Approved
TXN9011695,ACC-101240,  Shell Gas   ,Cash,571.84,20/07/2026,03:08:46,Mobile,Approved
TXN9008573,ACC-100292,Amazon,Transfer,"$1,729.32",2025-07-26,11:24:10,ATM,Approved
TXN9007649,ACC100448,Shell Gas,Transfer,1378.62,2026-02-08,-,Mobile,Approved
TXN9000824,ACC101067,Uber,Retail,1498.29,24/02/2026,n/a,Online,Approved
TXN9014883,ACC-948924,Apple Store,Entertainment,865.39,20251015,04:41:28,Online,Approved
TXN9004623,ACC100218,Costco,Utilities,578.4,"Feb 15, 2026",05:36:04,Online,Approved
TXN9011890,ACC-100053,Netflix,Cash,1261.58,08/24/2025,06:20:09,ATM,   approved   
TXN9010675,ACC100331,Wire Transfer,Groceries,451.16,2026-08-08,08:39:34,POS,Approved
TXN9003291,ACC-992130,AMAZON,Cash,2089.67,20250817,19:18:03,Online,Approved
TXN9015256,ACC-100545,Wire Transfer,Dining,1935.07,11/05/2025,21:13:35,Online,Approved
TXN9011557,ACC101249,Uber,Groceries,1045.11,2025-04-03,17:10:06,Mobile,Approved
TXN9010392,ACC100131,Best Buy,Transfer,1186.66,09/05/2024,10:42:38,POS,Pending
TXN9010889,ACC101208,Starbucks,N/A,1166.2,28-03-2025,12:53:14,Online,Reversed
TXN9000829,ACC-100133,Delta Airlines,Transfer,2199.27,02/26/2025,13:14:37,POS,Approved
TXN9000808,ACC-100126,Best Buy,Cash,1678.29,2025-10-12,07:25:32,Mobile,Approved
TXN9003559,ACC-101193,Home Depot,Utilities,1349.61,20250603,05:00:23,ATM,Approved
TXN9006587,ACC100250,Delta Airlines,Fuel,854.64,20240827,19:02:07,Mobile,Approved
TXN9002552,ACC932145,Target,UNKNOWN,2264.17,16/10/2025,03:19:38,Online,Approved
TXN9015414,ACC-100596,Whole Foods,Fuel,1437.33,2025-05-31,02:40:36,ATM,Approved
txn9004357,ACC100926,Wire Transfer,Cash,503.46,07/05/2025,00:12:48,Online,Approved
TXN9004267,ACC-100634,Payroll Deposit,Dining,1563.72,2026-01-03,09:47:01,Mobile,Approved
TXN9011493,acc-100271,Payroll Deposit,Travel,410.16,2025-12-07,17:39:09,POS,Approved
TXN9008512,ACC-907553,Best Buy,Retail,1329.85,18-11-2024,11:48:16,Mobile,Approved
TXN9004749,ACC-101299,Netflix,Fuel,2383.52,06/09/2025,11:47:32,ATM,Approved
TXN9000694,ACC100955,Shell Gas,Fuel,1165.46,10-12-2025,12:46:52,Mobile,Approved
TXN9006576,ACC-100579,CVS Pharmacy,Groceries,1024.96,"Nov 20, 2024",00:36:54,POS,Approved
TXN9008326,ACC101041,Netflix,Utilities,1814.43,"Aug 14, 2024",12:55:23,POS,APPROVED
TXN9014248,acc100897,Payroll Deposit,Entertainment,1236.49,20250527,04:31:20,Mobile,Reversed
TXN9001042,ACC-101214,ATM Withdrawal,Fuel,676.9,"Dec 01, 2025",22:30:39,POS,Approved
TXN9004412,ACC-100495,Payroll Deposit,Travel,1622.09,31-07-2026,15:46:55,Mobile,Approved
TXN9003959,ACC100861,nETFLIX,Travel,103.96,2025-11-22,15:00:18,Online,Approved
TXN9009681,ACC101179,Starbucks,Travel,1729.03,04/02/2026,18:16:01,POS,Approved
txn9005487,ACC100342,Payroll Deposit,Travel,365.02,"Sep 09, 2024",03:06:18,Mobile,Approved
TXN9015949,ACC-101059,Target,Entertainment,901.17,20250421,22:40:07,Online,Approved
TXN9010640,ACC100881,Best Buy,Utilities,1217.03,05/24/2025,01:32:42,ATM,Approved
TXN9013901,acc101011,Netflix,Dining,922.92,07/12/2025,18:14:55,Mobile,Approved
TXN9008973,ACC-100056,Uber,Retail,2207.1,20250614,08:47:58,ATM,Approved
TXN9003426,ACC101010,Uber,unknown,1774.07,20251009,12:48:35,Mobile,Approved
TXN9000336,ACC100574,Whole Foods,Fuel,1046.98,20251110,16:35:44,mOBILE,Declined
TXN9006281,ACC-100606,Shell Gas,Cash,1948.18,20/06/2025,11:20:37,POS,Approved
TXN9015489,ACC-100381,Netflix,Cash,637.84,2025-10-25,03:12:41,Online,Approved
txn9005080,ACC-101051,CVS Pharmacy,Utilities,2446.57,11/08/2024,23:39:27,ATM,Approved
TXN9006495,ACC-100256,Costco,Cash,2423.41,17-05-2025,10:17:47,POS,Approved
TXN9003175,ACC100202,Wire Transfer,Utilities,1349.62,N/A,02:15:43,ATM,Approved
TXN9005971,ACC100582,ATM Withdrawal,Retail,1617.03,15/07/2025,12:30:15,Mobile,Declined
TXN9012252,ACC100856,Apple Store,Groceries,1586.19,"Aug 12, 2025",06:10:44,Online,Approved
TXN9003430,ACC-100012,Netflix,Travel,1106.96,12/05/2025,18:18:25,POS,Approved
TXN9009947,ACC-100315,Home Depot,Groceries,396.58,03/18/2025,13:45:41,N/A,Approved
TXN9005993,ACC-100360,Starbucks,Transfer,1006.88,26-02-2026,06:49:51,ATM,Approved
TXN9011203,ACC-101262,Walmart,Transfer,597.33,20250630,15:00:45,N/A,Approved
TXN9015604,ACC-100502,Target,Groceries,1645.6,22-01-2026,15:13:49,Online,Approved
TXN9009133,ACC-100348,Walmart,Travel,2379.17,20/05/2026,19:08:57,Online,Approved
TXN9008990,ACC100798,Best Buy,Travel,212.12,20260720,UNKNOWN,Mobile,Approved
TXN9001660,ACC100890,Costco,Utilities,1659.75,14-05-2025,18:32:42,Mobile,Approved
   TXN9000245   ,ACC100021,Payroll Deposit,Transfer,2010.2,2026-03-26,22:02:44,Online,Approved
TXN9012966,ACC100458,Home Depot,Cash,1863.98,20260406,,ATM,Approved
TXN9015605,ACC100826,Wire Transfer,Fuel,2044.34,17-11-2025,01:17:01,NULL,Approved
TXN9004312,ACC-922027,CVS Pharmacy,Transfer,2332.99,17-03-2026,10:41:15,Mobile,Approved
TXN9006805,acc-101029,Apple Store,Groceries,"1,883.98",01/07/2026,23:09:27,   POS   ,Approved
TXN9008605,ACC-100348,Walmart,Dining,1464.52,2024-11-29,02:22:37,POS,Approved
TXN9011403,ACC100746,   Delta Airlines   ,  Retail   ,1133.09,"Apr 15, 2026",00:16:56,Mobile,DECLINED
TXN9002117,ACC-100546,Starbucks,Transfer,326.32,15-12-2025,07:07:15,ATM,Pending
TXN9001603,ACC-100304,Payroll Deposit,gROCERIES,2433.94,04/04/2026,20:59:21,Mobile,Approved
TXN9009058,ACC100725,Netflix,Groceries,2314.45 usd,01/22/2026,22:52:24,ATM,Approved
TXN9006777,ACC-100107,Starbucks,Entertainment,47.34,20241114,02:29:50,Online,Approved
TXN9013397,ACC100958,Walmart,Travel,617.38,07/06/2025,01:25:47,ATM,Approved
TXN9000867,ACC100993,Walmart,Retail,937.39,10/05/2025,04:12:19,Mobile,Declined
TXN9008124,ACC-100045,Apple Store,Utilities,437.71,2024-12-29,02:54:04,ATM,Approved
TXN9012234,acc100040,Whole Foods,Transfer,522.21,25/02/2025,21:21:00,Online,Approved
TXN9010795,ACC-100988,Payroll Deposit,Retail,1371.29,09/02/2026,21:52:35,ATM,Approved
TXN9012536,ACC-101067,CVS Pharmacy,Cash,2402.39,2025-02-23,01:49:44,Mobile,Approved
TXN9001019,ACC-100311,Uber,Transfer,N/A,03/14/2025,16:55:49,POS,Approved
TXN9007948,ACC-101092,Walmart,Travel,857.62,20260508,20:32:51,Mobile,Approved
TXN9006273,ACC100359,Netflix,Transfer,950.0,2025-04-23,22:40:41,Online,Approved
TXN9003490,ACC-100237,Home Depot,Transfer,2263.54,2025-11-19,11:02:45,POS,Approved
TXN9012216,ACC-100784,Wire Transfer,Fuel,795.58,02-08-2025,11:44:28,Online,Approved
TXN9012744,ACC100244,Uber,Groceries,487.65,"Mar 10, 2025",14:32:46,Mobile,Declined
TXN9000277,ACC-100608,Best Buy,Cash,1748.65,21/01/2025,,POS,Approved
TXN9009582,ACC101167,ATM Withdrawal,Cash,115.02,10-02-2026,17:36:02,Online,Approved
TXN9007664,ACC-100665,Delta Airlines,Transfer,725.38,"Oct 30, 2025",12:56:23,Online,Approved
TXN9001010,ACC100830,Uber,Utilities,1797.7,12/06/2024,22:57:39,Mobile,Approved
TXN9003272,ACC-100050,Wire Transfer,Dining,1302.69,"Feb 21, 2026",23:41:23,ATM,Approved
TXN9012011,ACC100098,uber,N/A,173.62,20260103,01:08:51,ATM,APPROVED
TXN9015934,ACC-100828,Netflix,Fuel,984.84,"Feb 14, 2025",03:17:17,POS,Approved
TXN9013247,ACC-100891,Starbucks,Groceries,2330.99,01/29/2025,00:07:38,Mobile,Approved
TXN9015212,ACC-101072,Shell Gas,Transfer,475.01,2025-04-15,20:49:27,POS,Approved
TXN9008219,ACC100181,ATM Withdrawal,unknown,684.36,20240905,03:49:57,ATM,Approved
TXN9008041,ACC-100795,Netflix,Retail,225.12,"Jun 11, 2026",04:59:50,ATM,Pending
TXN9005915,ACC100052,Shell Gas,Groceries,383.95,12/14/2025,21:00:38,Online,Approved
TXN9012051,ACC-100315,Whole Foods,Entertainment,666.22,"Oct 13, 2025",22:31:36,Mobile,Approved
TXN9003286,ACC100946,whole foods,Utilities,1220.25,04/09/2025,07:03:21,Mobile,Approved
TXN9015884,ACC-100834,Home Depot,Groceries,869.16,2025-06-23,10:16:38,POS,Approved
TXN9011844,ACC-100109,Shell Gas,Entertainment,623.34,"Sep 09, 2025",01:03:16,Mobile,Reversed
TXN9002990,ACC101259,Payroll Deposit,n/a,2374.53,25-12-2024,18:05:35,POS,aPPROVED
TXN9005797,ACC100873,Costco,Transfer,114.46,20250511,12:59:43,POS,Approved
txn9009042,ACC-100573,Home Depot,Utilities,2123.75,N/A,08:21:09,Mobile,APPROVED
TXN9009531,ACC-100898,Netflix,Transfer,194.94,20260227,unknown,ATM,Approved
TXN9013161,ACC-101157,Walmart,  Fuel   ,712.5,20260723,06:10:28,Online,Approved
TXN9008187,ACC100074,Amazon,Fuel,1129.38,"Mar 30, 2025",03:05:51,Mobile,Approved
TXN9005313,ACC100176,ATM Withdrawal,Fuel,2438.63,2025-08-20,14:38:05,ATM,Approved
TXN9005528,ACC101253,Wire Transfer,Entertainment,271.43,2025-05-31,02:17:04,Mobile,Approved
TXN9004632,ACC-100048,Walmart,Dining,280.65,20/09/2025,-,POS,Approved
TXN9005657,ACC-100236,Walmart,Groceries,1372.7,2024-10-08,20:37:45,Online,Approved
TXN9006448,ACC100749,CVS Pharmacy,Fuel,2346.39,20250522,16:04:23,null,Approved
TXN9015795,ACC101229,Costco,Entertainment,2286.86,02-11-2024,23:47:11,Mobile,Approved
txn9012963,acc-100940,Best Buy,Entertainment,unknown,20260612,N/A,Online,Approved
TXN9000438,ACC-100407,Delta Airlines,retail,38.28,20250126,00:27:08,Mobile,APPROVED
TXN9002230,ACC-100214,CVS Pharmacy,Groceries,469.1,"Feb 25, 2026",11:18:33,POS,Approved
TXN9004578,ACC-100647,Payroll Deposit,Entertainment,915.73,"Jul 30, 2026",N/A,Online,Pending
TXN9008822,ACC-100152,Amazon,Groceries,1383.5 usd,24-06-2025,21:19:43,Mobile,Approved
TXN9012608,ACC100177,Starbucks,-,634.34,03/03/2026,08:56:36,Online,Approved
TXN9009918,ACC-101028,Home Depot,Retail,1654.51,06/14/2026,05:41:29,Mobile,Approved
TXN9006686,acc-100989,Shell Gas,Travel,2222.59,06/30/2026,unknown,POS,  Approved   
TXN9006414,ACC-100094,Walmart,Dining,1410.8,04/02/2025,04:08:19,POS,Approved
TXN9002115,ACC-100008,ATM Withdrawal,Dining,467.49,2025-10-28,00:42:02,Mobile,Approved
TXN9005641,ACC-100117,Shell Gas,Travel,494.17,10/08/2024,11:15:33,ATM,Reversed
TXN9010332,ACC-101066,Uber,Retail,100.67,08/26/2024,14:51:58,Online,Approved
TXN9007744,ACC100564,Wire Transfer,Entertainment,2416.22,"Apr 21, 2025",14:49:01,ATM,Approved
TXN9002915,ACC101080,netflix,Utilities,719.25,12-04-2025,09:36:11,Mobile,Approved
   TXN9009525   ,ACC101076,Uber,Fuel,1773.38,"May 26, 2026",21:26:56,POS,Approved
TXN9014567,ACC100370,Costco,Retail,2292.26,"Nov 01, 2024",15:06:15,ATM,Approved
TXN9005761,acc-100703,Whole Foods,Utilities,1143.22,"Jul 18, 2025",13:37:25,atm,Approved
TXN9012726,ACC-100220,Apple Store,Cash,2078.49,20250108,18:59:36,Online,Approved
TXN9015302,ACC-100321,Delta Airlines,Cash,2376.76,27-12-2025,00:36:49,POS,Approved
TXN9007052,ACC-100431,Home Depot,Dining,1887.17,"Mar 30, 2025",03:32:54,Mobile,Approved
TXN9013287,ACC-101034,Whole Foods,Utilities,1423.0,"Apr 21, 2026",17:46:08,POS,Approved
TXN9009245,acc-101267,Uber,Entertainment,281.65,"Mar 25, 2025",17:04:17,ATM,Approved
TXN9004263,ACC100310,Best Buy,Fuel,852.53,20251030,22:55:57,Mobile,declined
TXN9006345,ACC101294,Whole Foods,Cash,2374.22,"Jul 27, 2026",09:48:22,ATM,Approved
TXN9014971,ACC101274,Amazon,Travel,-,31/10/2025,21:45:23,Mobile,Approved
TXN9007693,acc-101292,Netflix,Groceries,-512.87,02/27/2025,19:37:45,ATM,Approved
TXN9012248,ACC100857,aMAZON,Dining,1363.79,12/07/2024,22:57:35,ATM,Approved
TXN9013111,ACC-100574,cOSTCO,Utilities,1767.41,20250511,07:52:11,ATM,Approved
TXN9014363,ACC100729,Shell Gas,null,1394.78,2026-01-09,05:43:41,Mobile,Approved
TXN9008372,ACC-100792,Apple Store,Utilities,2328.92,07/06/2026,12:34:17,Online,Approved
TXN9003952,ACC-100178,Payroll Deposit,Fuel,1084.69,08-02-2025,08:30:56,Mobile,Approved
TXN9010177,ACC100205,Starbucks,Fuel,1843.24,20251011,03:56:44,Mobile,Reversed
TXN9009865,ACC919799,Best Buy,Utilities,409.45,2025-02-09,19:31:08,POS,Approved
TXN9003806,ACC100228,Best Buy,Travel,1721.89,12/12/2024,11:58:15,Online,Approved
TXN9010028,ACC100565,CVS Pharmacy,Transfer,585.13,2024-09-13,18:18:28,POS,Declined
TXN9009196,ACC-100749,  Costco   ,Dining,60.61,2025-11-08,16:51:32,ATM,Approved
TXN9012264,ACC100108,Payroll Deposit,Cash,2374.0,17/05/2026,10:11:50,POS,Declined
TXN9013043,ACC101054,COSTCO,Entertainment,1978.66,19/02/2025,17:15:46,Online,Declined
TXN9013421,ACC-100050,Apple Store,Cash,241.53,21-12-2024,15:55:32,Mobile,Approved
TXN9014768,ACC101192,Starbucks,UNKNOWN,628.64,20250502,05:39:25,Online,Approved
TXN9000403,ACC-100339,Starbucks,Transfer,757.29,05-08-2026,09:15:25,Online,Approved
txn9006077,ACC-100241,Target,Travel,1479.03,09/28/2024,03:03:43,ATM,Approved
TXN9005431,ACC-100012,Whole Foods,Retail,830.99,07-03-2025,01:48:44,POS,Declined
TXN9002210,ACC-100057,Shell Gas,Transfer,717.36,20260601,13:04:28,Mobile,Approved
TXN9005126,ACC100551,Delta Airlines,Retail,178.32,"Nov 11, 2025",unknown,Mobile,Approved
TXN9009959,ACC-100215,CVS Pharmacy,Dining,2088.89,20250128,n/a,POS,Approved
TXN9001789,ACC100173,Apple Store,Travel,1848.95,18/07/2025,11:13:04,Online,Approved
TXN9004993,ACC-101208,Netflix,Entertainment,1857.63,19/09/2025,,Online,Approved
TXN9009534,ACC-101126,Amazon,Transfer,1145.89,"Feb 01, 2025",05:30:18,pos,Approved
TXN9012075,ACC100794,Starbucks,Fuel,253.49,02/04/2026,07:18:40,Mobile,Approved
TXN9004476,ACC-101041,Target,Entertainment,625.03,2025-05-28,06:58:45,Mobile,Approved
TXN9007220,ACC100341,Shell Gas,Utilities,107.09,10/26/2024,18:48:59,Online,Approved
TXN9007926,ACC101102,Netflix,Dining,"2,059.19",12-04-2026,22:46:38,ATM,Approved
TXN9008053,ACC100302,Costco,Dining,498.92,"Aug 14, 2025",23:44:10,atm,Approved
TXN9001022,ACC-100740,Walmart,FUEL,1448.8,2025-01-11,19:04:32,ATM,Pending
TXN9003992,ACC-100984,Payroll Deposit,Travel,2047.13,15/06/2026,14:23:28,ATM,   Approved   
TXN9012590,ACC100675,Apple Store,Utilities,1431.48,"Nov 09, 2025",21:06:37,ATM,Approved
TXN9005285,ACC101127,Delta Airlines,Transfer,1141.28,18/07/2025,19:18:59,ATM,Approved
TXN9012187,ACC100306,Apple Store,Transfer,372.72,20/01/2025,01:17:44,Online,Approved
TXN9014256,ACC-100743,Whole Foods,Travel,1390.47,13-10-2025,08:05:34,POS,Pending
TXN9008981,ACC-101277,Amazon,Dining,2378.14,20260119,21:44:32,POS,Approved
TXN9005455,ACC-100295,Delta Airlines,Entertainment,549.36,"Dec 30, 2024",14:55:58,Mobile,Approved
TXN9015862,ACC-100257,Walmart,Cash,2108.97,"Jan 03, 2025",22:41:22,Online,Approved
TXN9001224,ACC-100793,Target,Transfer,2208.76,24/04/2025,02:58:37,POS,   Approved   
txn9013881,ACC100022,Costco,Fuel,1391.5,29-03-2026,13:51:00,Mobile,Approved
TXN9002291,ACC100233,Best Buy,Retail,1624.49,02-07-2025,02:54:28,Mobile,Approved
TXN9001900,ACC101113,Delta Airlines,Fuel,264.93,29-01-2026,18:09:13,Online,Approved
